Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
100517;VA TSM Toplam Grup Kota Realizasyonu;6;132100,31;124979;94,61
100561;VA TSM Toplam Grup Kota Realizasyonu;1;104201,2;110531,02;106,07
100561;VA TSM Toplam Grup Kota Realizasyonu;2;127198,99;115657,94;90,93
100561;VA TSM Toplam Grup Kota Realizasyonu;3;117244,92;127491,51;108,74
100561;VA TSM Toplam Grup Kota Realizasyonu;4;107972,93;115790,6;107,24
100561;VA TSM Toplam Grup Kota Realizasyonu;5;123818,59;140660,44;113,6
100561;VA TSM Toplam Grup Kota Realizasyonu;6;120988,66;143544,34;118,64
100247;VA TSM Toplam Grup Kota Realizasyonu;1;117342,1;141902,06;120,93
100247;VA TSM Toplam Grup Kota Realizasyonu;2;142971,02;127974,07;89,51
100247;VA TSM Toplam Grup Kota Realizasyonu;3;131409,45;137100,41;104,33
100247;VA TSM Toplam Grup Kota Realizasyonu;4;120230,42;153796,54;127,92
100247;VA TSM Toplam Grup Kota Realizasyonu;5;139163,8;160336,15;115,21
100247;VA TSM Toplam Grup Kota Realizasyonu;6;134445,27;138649,46;103,13
100449;VA TSM Toplam Grup Kota Realizasyonu;1;118899,48;124984,56;105,12
100449;VA TSM Toplam Grup Kota Realizasyonu;2;147199,48;121405,44;82,48
100449;VA TSM Toplam Grup Kota Realizasyonu;3;135518,33;119424,23;88,12
100449;VA TSM Toplam Grup Kota Realizasyonu;4;125259,98;127714,56;101,96
100449;VA TSM Toplam Grup Kota Realizasyonu;5;143357,38;133576,43;93,18
100449;VA TSM Toplam Grup Kota Realizasyonu;6;139192,9;119464,49;85,83
100769;VA TSM Toplam Grup Kota Realizasyonu;1;120440,04;116642,72;96,85
100769;VA TSM Toplam Grup Kota Realizasyonu;2;147513,84;99491,15;67,45
100769;VA TSM Toplam Grup Kota Realizasyonu;3;136643,98;100351,82;73,44
100769;VA TSM Toplam Grup Kota Realizasyonu;4;125892,29;109944,67;87,33
100769;VA TSM Toplam Grup Kota Realizasyonu;5;144522,1;111928,87;77,45
100769;VA TSM Toplam Grup Kota Realizasyonu;6;140094,42;132846,14;94,83
100796;VA TSM Toplam Grup Kota Realizasyonu;1;147206,84;166803,66;113,31
100796;VA TSM Toplam Grup Kota Realizasyonu;2;179020,9;166552,33;93,04
100796;VA TSM Toplam Grup Kota Realizasyonu;3;165482,67;161016,71;97,3
100796;VA TSM Toplam Grup Kota Realizasyonu;4;152297,58;164978,44;108,33
100796;VA TSM Toplam Grup Kota Realizasyonu;5;174361,74;190355,58;109,17
100796;VA TSM Toplam Grup Kota Realizasyonu;6;169447,77;195955,09;115,64
100864;VA TSM Toplam Grup Kota Realizasyonu;1;83761,27;58441,27;69,77
100864;VA TSM Toplam Grup Kota Realizasyonu;2;117707,11;75833,04;64,43
100864;VA TSM Toplam Grup Kota Realizasyonu;3;108493,71;74243,89;68,43
100864;VA TSM Toplam Grup Kota Realizasyonu;4;99420,49;61802,03;62,16
100864;VA TSM Toplam Grup Kota Realizasyonu;5;103397,65;74586,97;72,14
100864;VA TSM Toplam Grup Kota Realizasyonu;6;100775,4;70457,22;69,92
100936;VA TSM Toplam Grup Kota Realizasyonu;1;110118,8;143412,75;130,23
100936;VA TSM Toplam Grup Kota Realizasyonu;2;138649,41;152842,31;110,24
100936;VA TSM Toplam Grup Kota Realizasyonu;3;127596,77;132298,01;103,68
100936;VA TSM Toplam Grup Kota Realizasyonu;4;116954,94;112927,61;96,56
100936;VA TSM Toplam Grup Kota Realizasyonu;5;134209,39;128936,32;96,07
100936;VA TSM Toplam Grup Kota Realizasyonu;6;128893,68;140172,51;108,75
100947;VA TSM Toplam Grup Kota Realizasyonu;1;127663,11;138313,74;108,34
100947;VA TSM Toplam Grup Kota Realizasyonu;2;158707,63;147704,65;93,07
100947;VA TSM Toplam Grup Kota Realizasyonu;3;146472,23;131769,57;89,96
100947;VA TSM Toplam Grup Kota Realizasyonu;4;133843,48;138269;103,31
100947;VA TSM Toplam Grup Kota Realizasyonu;5;153527,05;163644,84;106,59
100947;VA TSM Toplam Grup Kota Realizasyonu;6;125749,44;136952,24;108,91
100948;VA TSM Toplam Grup Kota Realizasyonu;1;116125,78;129999,64;111,95
100948;VA TSM Toplam Grup Kota Realizasyonu;2;145971,66;147730,27;101,2
100948;VA TSM Toplam Grup Kota Realizasyonu;3;133720,94;127825,58;95,59
100948;VA TSM Toplam Grup Kota Realizasyonu;4;122226,59;115629,16;94,6
100948;VA TSM Toplam Grup Kota Realizasyonu;5;139651,28;149369,82;106,96
100948;VA TSM Toplam Grup Kota Realizasyonu;6;135395,97;170164,08;125,68
100960;VA TSM Toplam Grup Kota Realizasyonu;1;135831,42;146053,12;107,53
100960;VA TSM Toplam Grup Kota Realizasyonu;2;166235,23;151713,32;91,26
100960;VA TSM Toplam Grup Kota Realizasyonu;3;154202,99;135926,41;88,15
101015;VA TSM Toplam Grup Kota Realizasyonu;1;91595,15;88271,26;96,37
101015;VA TSM Toplam Grup Kota Realizasyonu;2;107664,74;72086,47;66,95
101015;VA TSM Toplam Grup Kota Realizasyonu;3;104282,87;74259,44;71,21
101015;VA TSM Toplam Grup Kota Realizasyonu;4;95840,07;64035,77;66,82
101015;VA TSM Toplam Grup Kota Realizasyonu;5;110314,34;76082,21;68,97
101251;VA TSM Toplam Grup Kota Realizasyonu;1;119997,61;115545,23;96,29
101251;VA TSM Toplam Grup Kota Realizasyonu;2;151144,21;102086,01;67,54
101251;VA TSM Toplam Grup Kota Realizasyonu;3;138429,64;108562,53;78,42
101251;VA TSM Toplam Grup Kota Realizasyonu;4;126968,39;116992,22;92,14
101251;VA TSM Toplam Grup Kota Realizasyonu;5;146247,44;132924,12;90,89
101251;VA TSM Toplam Grup Kota Realizasyonu;6;141943;122670,53;86,42
101256;VA TSM Toplam Grup Kota Realizasyonu;1;83978,17;98063,47;116,77
101256;VA TSM Toplam Grup Kota Realizasyonu;2;103853,67;78044,39;75,15
101256;VA TSM Toplam Grup Kota Realizasyonu;3;97611,93;98694,3;101,11
101256;VA TSM Toplam Grup Kota Realizasyonu;4;90133,38;72858,91;80,83
101262;VA TSM Toplam Grup Kota Realizasyonu;1;113945,75;127940,14;112,28
101262;VA TSM Toplam Grup Kota Realizasyonu;2;140249,87;132871,01;94,74
101262;VA TSM Toplam Grup Kota Realizasyonu;3;129704,62;127684,73;98,44
101262;VA TSM Toplam Grup Kota Realizasyonu;4;119502,72;119801,69;100,25
101262;VA TSM Toplam Grup Kota Realizasyonu;5;136404;155719,48;114,16
101262;VA TSM Toplam Grup Kota Realizasyonu;6;133029,31;151503,65;113,89
101273;VA TSM Toplam Grup Kota Realizasyonu;1;99940,08;98724,89;98,78
101273;VA TSM Toplam Grup Kota Realizasyonu;2;126607,66;83294,67;65,79
101273;VA TSM Toplam Grup Kota Realizasyonu;3;116675,74;113355,8;97,15
101273;VA TSM Toplam Grup Kota Realizasyonu;4;106473,48;79590,65;74,75
101273;VA TSM Toplam Grup Kota Realizasyonu;5;122965,44;120502,56;98
101273;VA TSM Toplam Grup Kota Realizasyonu;6;119000,18;117571,78;98,8
101460;VA TSM Toplam Grup Kota Realizasyonu;1;86632,67;94786,74;109,41
101460;VA TSM Toplam Grup Kota Realizasyonu;2;107881,09;104559,32;96,92
101460;VA TSM Toplam Grup Kota Realizasyonu;3;99002,87;99726,47;100,73
101460;VA TSM Toplam Grup Kota Realizasyonu;4;91418,35;95501,29;104,47
101460;VA TSM Toplam Grup Kota Realizasyonu;5;104142,34;112603,64;108,12
101460;VA TSM Toplam Grup Kota Realizasyonu;6;101174,46;104608,42;103,39
101474;VA TSM Toplam Grup Kota Realizasyonu;1;116920,89;122515,43;104,78
101474;VA TSM Toplam Grup Kota Realizasyonu;2;141587,21;142132,33;100,39
101474;VA TSM Toplam Grup Kota Realizasyonu;3;131453,3;127649,06;97,11
101474;VA TSM Toplam Grup Kota Realizasyonu;4;120488,51;113125,95;93,89
101449;VA TSM Toplam Grup Kota Realizasyonu;1;81576,62;56210,18;68,9
101450;VA TSM Toplam Grup Kota Realizasyonu;1;112056,02;109198,96;97,45
101450;VA TSM Toplam Grup Kota Realizasyonu;2;140260,37;103243,93;73,61
101450;VA TSM Toplam Grup Kota Realizasyonu;3;129647,82;107512,2;82,93
101450;VA TSM Toplam Grup Kota Realizasyonu;4;119626,09;98453,43;82,3
101450;VA TSM Toplam Grup Kota Realizasyonu;5;137829,6;135711,31;98,46
101450;VA TSM Toplam Grup Kota Realizasyonu;6;133048,59;120290,78;90,41
101448;VA TSM Toplam Grup Kota Realizasyonu;1;97619,41;89584,27;91,77
101448;VA TSM Toplam Grup Kota Realizasyonu;2;121179,14;107107,89;88,39
101448;VA TSM Toplam Grup Kota Realizasyonu;3;111587,75;113273,86;101,51
101448;VA TSM Toplam Grup Kota Realizasyonu;4;102727,97;68140,36;66,33
101448;VA TSM Toplam Grup Kota Realizasyonu;5;118116,63;121467,59;102,84
101448;VA TSM Toplam Grup Kota Realizasyonu;6;115003,32;115554,97;100,48
101467;VA TSM Toplam Grup Kota Realizasyonu;1;93048,99;75236,85;80,86
101467;VA TSM Toplam Grup Kota Realizasyonu;2;147059,89;95591,22;65
101467;VA TSM Toplam Grup Kota Realizasyonu;3;136629,86;82642,99;60,49
101467;VA TSM Toplam Grup Kota Realizasyonu;4;126238,73;86428,64;68,46
101467;VA TSM Toplam Grup Kota Realizasyonu;5;144159,95;103154,57;71,56
101467;VA TSM Toplam Grup Kota Realizasyonu;6;140073,12;118859,31;84,86
101468;VA TSM Toplam Grup Kota Realizasyonu;1;92856,25;96185,28;103,59
101468;VA TSM Toplam Grup Kota Realizasyonu;2;115553,75;90826,15;78,6
101468;VA TSM Toplam Grup Kota Realizasyonu;3;107044,66;91531,93;85,51
101468;VA TSM Toplam Grup Kota Realizasyonu;4;98554,69;63428,36;64,36
101468;VA TSM Toplam Grup Kota Realizasyonu;5;112809,61;84464,92;74,87
101468;VA TSM Toplam Grup Kota Realizasyonu;6;128233,99;104988,28;81,87
101462;VA TSM Toplam Grup Kota Realizasyonu;1;112123,8;99226,05;88,5
101463;VA TSM Toplam Grup Kota Realizasyonu;1;114061,84;117169,78;102,72
101463;VA TSM Toplam Grup Kota Realizasyonu;2;142255,02;129907,01;91,32
101463;VA TSM Toplam Grup Kota Realizasyonu;3;130794,24;132461,07;101,27
101463;VA TSM Toplam Grup Kota Realizasyonu;4;120103,92;122016,15;101,59
101463;VA TSM Toplam Grup Kota Realizasyonu;5;137388,01;141213,1;102,78
101463;VA TSM Toplam Grup Kota Realizasyonu;6;133953,68;128092,77;95,62
101457;VA TSM Toplam Grup Kota Realizasyonu;1;106490,79;96546,89;90,66
101457;VA TSM Toplam Grup Kota Realizasyonu;2;129857,16;92617,82;71,32
101457;VA TSM Toplam Grup Kota Realizasyonu;3;120076,91;121821,57;101,45
101457;VA TSM Toplam Grup Kota Realizasyonu;4;110444,99;115104,11;104,22
101457;VA TSM Toplam Grup Kota Realizasyonu;5;126469,37;103902,04;82,16
101531;VA TSM Toplam Grup Kota Realizasyonu;1;105001,94;101324,3;96,5
101531;VA TSM Toplam Grup Kota Realizasyonu;2;130711,31;91570,11;70,06
101531;VA TSM Toplam Grup Kota Realizasyonu;3;118571,93;108852,17;91,8
101531;VA TSM Toplam Grup Kota Realizasyonu;4;108611,28;87451,06;80,52
101531;VA TSM Toplam Grup Kota Realizasyonu;5;124069,42;91818,67;74,01
101549;VA TSM Toplam Grup Kota Realizasyonu;1;140720,96;148466,11;105,5
101549;VA TSM Toplam Grup Kota Realizasyonu;2;173406,95;168770,86;97,33
101549;VA TSM Toplam Grup Kota Realizasyonu;3;160122,4;154980,11;96,79
101549;VA TSM Toplam Grup Kota Realizasyonu;4;147563,75;155173,42;105,16
101549;VA TSM Toplam Grup Kota Realizasyonu;5;169763,02;170224,66;100,27
101549;VA TSM Toplam Grup Kota Realizasyonu;6;164203,93;163572,06;99,62
101557;VA TSM Toplam Grup Kota Realizasyonu;1;129599,27;120512,92;92,99
101557;VA TSM Toplam Grup Kota Realizasyonu;2;159882,49;126707,55;79,25
101557;VA TSM Toplam Grup Kota Realizasyonu;3;147128,99;120891,43;82,17
101558;VA TSM Toplam Grup Kota Realizasyonu;1;106252,62;135978,35;127,98
101558;VA TSM Toplam Grup Kota Realizasyonu;2;134199,48;131628,6;98,08
101558;VA TSM Toplam Grup Kota Realizasyonu;3;122013,57;111395,76;91,3
101558;VA TSM Toplam Grup Kota Realizasyonu;4;111877,57;141600,51;126,57
101558;VA TSM Toplam Grup Kota Realizasyonu;5;128889,89;145724,71;113,06
101558;VA TSM Toplam Grup Kota Realizasyonu;6;124028,14;131670,79;106,16
101566;VA TSM Toplam Grup Kota Realizasyonu;1;105733,72;103980,1;98,34
101566;VA TSM Toplam Grup Kota Realizasyonu;2;128431,9;88746,22;69,1
101566;VA TSM Toplam Grup Kota Realizasyonu;3;119493,4;95273,68;79,73
101566;VA TSM Toplam Grup Kota Realizasyonu;4;109938,24;98148,36;89,28
101566;VA TSM Toplam Grup Kota Realizasyonu;5;127753,48;122253,11;95,69
101566;VA TSM Toplam Grup Kota Realizasyonu;6;123471,08;123837,92;100,3
101567;VA TSM Toplam Grup Kota Realizasyonu;1;100823,8;121598,5;120,6
101567;VA TSM Toplam Grup Kota Realizasyonu;2;125086,85;128830,58;102,99
101567;VA TSM Toplam Grup Kota Realizasyonu;3;115655,93;121472,84;105,03
101567;VA TSM Toplam Grup Kota Realizasyonu;4;106055,41;103005,68;97,12
101567;VA TSM Toplam Grup Kota Realizasyonu;5;121945,16;149762,35;122,81
101567;VA TSM Toplam Grup Kota Realizasyonu;6;118402,07;128817,57;108,8
101574;VA TSM Toplam Grup Kota Realizasyonu;1;94639,28;72118,64;76,2
101574;VA TSM Toplam Grup Kota Realizasyonu;2;131379,93;80805,78;61,51
101575;VA TSM Toplam Grup Kota Realizasyonu;1;111054,96;113673,5;102,36
101575;VA TSM Toplam Grup Kota Realizasyonu;2;136083,95;105342,03;77,41
101575;VA TSM Toplam Grup Kota Realizasyonu;3;124970,31;126802,34;101,47
101575;VA TSM Toplam Grup Kota Realizasyonu;4;114899,26;132265,1;115,11
101575;VA TSM Toplam Grup Kota Realizasyonu;5;133552,63;127356,05;95,36
101575;VA TSM Toplam Grup Kota Realizasyonu;6;128839,16;101238,8;78,58
101654;VA TSM Toplam Grup Kota Realizasyonu;1;95164,5;95304,74;100,15
101654;VA TSM Toplam Grup Kota Realizasyonu;2;116107,38;91820,8;79,08
101654;VA TSM Toplam Grup Kota Realizasyonu;3;107297,13;92819,01;86,51
101654;VA TSM Toplam Grup Kota Realizasyonu;4;98409,49;91478,47;92,96
101654;VA TSM Toplam Grup Kota Realizasyonu;5;114188;118574,62;103,84
101654;VA TSM Toplam Grup Kota Realizasyonu;6;110710,58;93200,06;84,18
101655;VA TSM Toplam Grup Kota Realizasyonu;1;86877,23;92191,58;106,12
101655;VA TSM Toplam Grup Kota Realizasyonu;2;105380,73;108372,58;102,84
101655;VA TSM Toplam Grup Kota Realizasyonu;3;98544,6;114323,87;116,01
101655;VA TSM Toplam Grup Kota Realizasyonu;4;90906,1;95398,68;104,94
101655;VA TSM Toplam Grup Kota Realizasyonu;5;105417,99;129690,71;123,03
101655;VA TSM Toplam Grup Kota Realizasyonu;6;100736,83;118255,04;117,39
101656;VA TSM Toplam Grup Kota Realizasyonu;1;82919,84;84162,06;101,5
101656;VA TSM Toplam Grup Kota Realizasyonu;2;110092,19;112603,52;102,28
101656;VA TSM Toplam Grup Kota Realizasyonu;3;96767,25;100280,34;103,63
101656;VA TSM Toplam Grup Kota Realizasyonu;4;89133,2;87844,32;98,55
101656;VA TSM Toplam Grup Kota Realizasyonu;5;102735,05;115690,86;112,61
101656;VA TSM Toplam Grup Kota Realizasyonu;6;99023,09;106967,63;108,02
101657;VA TSM Toplam Grup Kota Realizasyonu;1;94127,92;72421,29;76,94
101657;VA TSM Toplam Grup Kota Realizasyonu;2;115903,92;90852,06;78,39
101657;VA TSM Toplam Grup Kota Realizasyonu;3;107900,73;84857,4;78,64
101657;VA TSM Toplam Grup Kota Realizasyonu;4;98264,17;65640,27;66,8
101657;VA TSM Toplam Grup Kota Realizasyonu;5;113735,32;112317,13;98,75
101657;VA TSM Toplam Grup Kota Realizasyonu;6;109747,3;96708,37;88,12
101658;VA TSM Toplam Grup Kota Realizasyonu;1;122682,38;132875,73;108,31
101658;VA TSM Toplam Grup Kota Realizasyonu;2;151298,89;150434,57;99,43
101658;VA TSM Toplam Grup Kota Realizasyonu;3;139225,05;143060,96;102,76
101658;VA TSM Toplam Grup Kota Realizasyonu;4;128605,84;144475,53;112,34
101658;VA TSM Toplam Grup Kota Realizasyonu;5;146527,77;149609,36;102,1
101658;VA TSM Toplam Grup Kota Realizasyonu;6;141995,7;139639,21;98,34
101659;VA TSM Toplam Grup Kota Realizasyonu;1;92654,61;89266,57;96,34
101659;VA TSM Toplam Grup Kota Realizasyonu;2;115144,91;108138,14;93,91
101659;VA TSM Toplam Grup Kota Realizasyonu;3;105782,54;106499,63;100,68
101659;VA TSM Toplam Grup Kota Realizasyonu;4;97846,39;89435,84;91,4
101659;VA TSM Toplam Grup Kota Realizasyonu;5;111022,96;107477,92;96,81
101659;VA TSM Toplam Grup Kota Realizasyonu;6;107933,65;114599,88;106,18
101691;VA TSM Toplam Grup Kota Realizasyonu;1;110769,59;114801,32;103,64
101691;VA TSM Toplam Grup Kota Realizasyonu;2;136078,16;141241,48;103,79
101691;VA TSM Toplam Grup Kota Realizasyonu;3;123754,68;133869,08;108,17
101691;VA TSM Toplam Grup Kota Realizasyonu;4;114499,8;134424,82;117,4
101691;VA TSM Toplam Grup Kota Realizasyonu;5;131164,42;149500,41;113,98
101691;VA TSM Toplam Grup Kota Realizasyonu;6;127772,6;133643,17;104,59
101692;VA TSM Toplam Grup Kota Realizasyonu;1;151161,66;129567,53;85,71
101692;VA TSM Toplam Grup Kota Realizasyonu;2;183300,31;149407,31;81,51
101692;VA TSM Toplam Grup Kota Realizasyonu;3;169755,09;165997,13;97,79
101692;VA TSM Toplam Grup Kota Realizasyonu;4;154837,56;188342,15;121,64
101692;VA TSM Toplam Grup Kota Realizasyonu;5;178444,05;183016,61;102,56
101692;VA TSM Toplam Grup Kota Realizasyonu;6;172952,69;177410,57;102,58
101791;VA TSM Toplam Grup Kota Realizasyonu;5;140654,65;125922,08;89,53
101791;VA TSM Toplam Grup Kota Realizasyonu;6;136878,54;150592,17;110,02
101798;VA TSM Toplam Grup Kota Realizasyonu;5;99821,08;83401,67;83,55
101798;VA TSM Toplam Grup Kota Realizasyonu;6;96337,44;94317,44;97,9
101799;VA TSM Toplam Grup Kota Realizasyonu;5;127897,87;94105,97;73,58
101799;VA TSM Toplam Grup Kota Realizasyonu;6;123684,03;112383,27;90,86
101804;VA TSM Toplam Grup Kota Realizasyonu;5;160986,49;146223,96;90,83
101804;VA TSM Toplam Grup Kota Realizasyonu;6;156917,9;162967,67;103,86
101805;VA TSM Toplam Grup Kota Realizasyonu;5;118768,32;94018,69;79,16
101805;VA TSM Toplam Grup Kota Realizasyonu;6;112853,6;100164,69;88,76
101806;VA TSM Toplam Grup Kota Realizasyonu;5;138728,79;119917,24;86,44
101806;VA TSM Toplam Grup Kota Realizasyonu;6;134006,04;135531,3;101,14
101807;VA TSM Toplam Grup Kota Realizasyonu;5;114899,27;125423,19;109,16
101807;VA TSM Toplam Grup Kota Realizasyonu;6;110082,61;109725,08;99,68
101808;VA TSM Toplam Grup Kota Realizasyonu;5;114274,18;84252,35;73,73
101808;VA TSM Toplam Grup Kota Realizasyonu;6;110663,08;95919,12;86,68
101809;VA TSM Toplam Grup Kota Realizasyonu;5;106557,52;88631,15;83,18
101809;VA TSM Toplam Grup Kota Realizasyonu;6;102602,4;94062,03;91,68
101814;VA TSM Toplam Grup Kota Realizasyonu;5;154422,56;145079,3;93,95
101814;VA TSM Toplam Grup Kota Realizasyonu;6;149142,02;163796,07;109,83
101826;VA TSM Toplam Grup Kota Realizasyonu;5;135473,12;105770,52;78,07
101826;VA TSM Toplam Grup Kota Realizasyonu;6;131113,55;109748,33;83,7
101842;VA TSM Toplam Grup Kota Realizasyonu;5;170894,68;170466,58;99,75
101842;VA TSM Toplam Grup Kota Realizasyonu;6;165979,08;142836,74;86,06
101843;VA TSM Toplam Grup Kota Realizasyonu;5;94116,92;62007,58;65,88
101843;VA TSM Toplam Grup Kota Realizasyonu;6;120469,38;65370,13;54,26
101854;VA TSM Toplam Grup Kota Realizasyonu;5;110314,34;76082,21;68,97
101854;VA TSM Toplam Grup Kota Realizasyonu;6;106652,15;71197,58;66,76
100461;VA TSM Toplam Grup Kota Realizasyonu;1;179052,92;213588,87;119,29
100461;VA TSM Toplam Grup Kota Realizasyonu;2;206885,93;187265,48;90,52
100461;VA TSM Toplam Grup Kota Realizasyonu;3;188912,71;186921,8;98,95
100461;VA TSM Toplam Grup Kota Realizasyonu;4;170446,17;237611,37;139,41
100461;VA TSM Toplam Grup Kota Realizasyonu;5;212050,55;236027,45;111,31
100461;VA TSM Toplam Grup Kota Realizasyonu;6;218892,25;259637,31;118,61
100460;VA TSM Toplam Grup Kota Realizasyonu;1;154414,86;177538,04;114,97
100460;VA TSM Toplam Grup Kota Realizasyonu;2;179155,96;159935,1;89,27
100460;VA TSM Toplam Grup Kota Realizasyonu;3;163153,03;144352,38;88,48
100460;VA TSM Toplam Grup Kota Realizasyonu;4;148315,02;191236,31;128,94
100460;VA TSM Toplam Grup Kota Realizasyonu;5;179996,62;173283,57;96,27
100460;VA TSM Toplam Grup Kota Realizasyonu;6;184790,1;162070,48;87,71
100456;VA TSM Toplam Grup Kota Realizasyonu;1;154842,57;129495,2;83,63
100456;VA TSM Toplam Grup Kota Realizasyonu;2;177446,69;118629,12;66,85
100456;VA TSM Toplam Grup Kota Realizasyonu;3;159718,48;104269,23;65,28
100456;VA TSM Toplam Grup Kota Realizasyonu;4;143332,14;113442,89;79,15
100456;VA TSM Toplam Grup Kota Realizasyonu;5;179277,64;153006,21;85,35
100456;VA TSM Toplam Grup Kota Realizasyonu;6;182463,26;142553,85;78,13
100579;VA TSM Toplam Grup Kota Realizasyonu;1;145812,72;159608,76;109,46
100579;VA TSM Toplam Grup Kota Realizasyonu;2;169850,79;172921,7;101,81
100579;VA TSM Toplam Grup Kota Realizasyonu;3;152968,87;135248,72;88,42
100579;VA TSM Toplam Grup Kota Realizasyonu;4;141434,04;142292,19;100,61
100579;VA TSM Toplam Grup Kota Realizasyonu;5;169514,13;146896,25;86,66
100579;VA TSM Toplam Grup Kota Realizasyonu;6;174915,04;162131,95;92,69
100686;VA TSM Toplam Grup Kota Realizasyonu;1;130035,62;104511,37;80,37
100686;VA TSM Toplam Grup Kota Realizasyonu;2;148806,88;122188,52;82,11
100686;VA TSM Toplam Grup Kota Realizasyonu;3;135230,57;107657,13;79,61
100686;VA TSM Toplam Grup Kota Realizasyonu;4;122563,78;124906,5;101,91
100686;VA TSM Toplam Grup Kota Realizasyonu;5;152457,02;122246,37;80,18
100686;VA TSM Toplam Grup Kota Realizasyonu;6;155813,64;143895,57;92,35
100357;VA TSM Toplam Grup Kota Realizasyonu;1;154797,66;170518,49;110,16
100357;VA TSM Toplam Grup Kota Realizasyonu;2;181269,36;174596,49;96,32
100357;VA TSM Toplam Grup Kota Realizasyonu;3;162515,96;150428,87;92,56
100357;VA TSM Toplam Grup Kota Realizasyonu;4;148541,45;125029,47;84,17
100357;VA TSM Toplam Grup Kota Realizasyonu;5;184911,29;174854,24;94,56
100357;VA TSM Toplam Grup Kota Realizasyonu;6;189824,86;172507,04;90,88
100674;VA TSM Toplam Grup Kota Realizasyonu;1;115931,19;117682,08;101,51
100674;VA TSM Toplam Grup Kota Realizasyonu;2;134109,48;104377,18;77,83
100674;VA TSM Toplam Grup Kota Realizasyonu;3;121655,38;99189,75;81,53
100674;VA TSM Toplam Grup Kota Realizasyonu;4;109128,49;114604,88;105,02
100674;VA TSM Toplam Grup Kota Realizasyonu;5;134945,64;127402,86;94,41
100674;VA TSM Toplam Grup Kota Realizasyonu;6;139169,41;103214,39;74,16
100650;VA TSM Toplam Grup Kota Realizasyonu;1;129055,4;148553,58;115,11
100650;VA TSM Toplam Grup Kota Realizasyonu;2;149629,1;119597,55;79,93
100650;VA TSM Toplam Grup Kota Realizasyonu;3;133338,27;115649,93;86,73
100650;VA TSM Toplam Grup Kota Realizasyonu;4;122746,32;109344,47;89,08
100650;VA TSM Toplam Grup Kota Realizasyonu;5;150857,25;158795,94;105,26
100650;VA TSM Toplam Grup Kota Realizasyonu;6;152672,77;113790,77;74,53
100596;VA TSM Toplam Grup Kota Realizasyonu;1;145396,5;148156,37;101,9
100596;VA TSM Toplam Grup Kota Realizasyonu;2;169688,5;140814,53;82,98
100596;VA TSM Toplam Grup Kota Realizasyonu;3;150892,39;144687,2;95,89
100596;VA TSM Toplam Grup Kota Realizasyonu;4;136933,65;139774,4;102,07
100596;VA TSM Toplam Grup Kota Realizasyonu;5;165884,48;143529,83;86,52
100596;VA TSM Toplam Grup Kota Realizasyonu;6;176181,97;137351,16;77,96
100618;VA TSM Toplam Grup Kota Realizasyonu;1;114531,27;118071,28;103,09
